date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200525,Pakistan,57705,,,,,,,,,,,,,,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200526,Pakistan,59151,,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200527,Pakistan,61392,,,,,,,,,,,,,,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200528,Pakistan,64028,,,,,,,,,,,,,,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200529,Pakistan,66457,,,,,,,,,,,,,,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200530,Pakistan,69496,,,,,,,,,,,,,,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200531,Pakistan,72460,,,,,,,,,,,,,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200601,Pakistan,76332,,,,,,,,,,,,,,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200602,Pakistan,80576,,,,,,,,,,,,,,1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200603,Pakistan,84353,,,,,,,,,,,,,,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200604,Pakistan,89249,,,,,,,,,,,,,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200605,Pakistan,93983,,,,,,,,,,,,,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200606,Pakistan,98943,,,,,,,,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200607,Pakistan,103671,,,,,,,,,,,,,,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200608,Pakistan,108317,,,,,,,,,,,,,,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200609,Pakistan,113702,,,,,,,,,,,,,,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200610,Pakistan,119536,,,,,,,,,,,,,,2356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200611,Pakistan,125933,,,,,,,,,,,,,,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200612,Pakistan,132405,,,,,,,,,,,,,,2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200613,Pakistan,139230,,,,,,,,,,,,,,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200614,Pakistan,144478,,,,,,,,,,,,,,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200615,Pakistan,148921,,,,,,,,,,,,,,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200616,Pakistan,154760,,,,,,,,,,,,,,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200617,Pakistan,160118,,,,,,,,,,,,,,3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,Pakistan,165062,,,,,,,,,,,,,,3229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200619,Pakistan,171666,,,,,,,,,,,,,,3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200620,Pakistan,176617,,,,,,,,,,,,,,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200621,Pakistan,181088,,,,,,,,,,,,,,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200622,Pakistan,185034,,,,,,,,,,,,,,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200623,Pakistan,188926,,,,,,,,,,,,,,3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200624,Pakistan,192970,,,,,,,,,,,,,,3903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200625,Pakistan,195745,,,,,,,,,,,,,,3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200626,Pakistan,198883,,,,,,,,,,,,,,4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200627,Pakistan,202955,,,,,,,,,,,,,,4118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,Pakistan,206491,,,,,,,,,,,,,,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200629,Pakistan,209337,,,,,,,,,,,,,,4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200630,Pakistan,213470,,,,,,,,,,,,,,4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,Pakistan,217809,,,,,,,,,,,,,,4473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200702,Pakistan,221896,,,,,,,,,,,,,,4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200703,Pakistan,225283,,,,,,,,,,,,,,4619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200704,Pakistan,228474,,,,,,,,,,,,,,4712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,Pakistan,231818,,,,,,,,,,,,,,4762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200706,Pakistan,234509,,,,,,,,,,,,,,4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200707,Pakistan,237489,,,,,,,,,,,,,,4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200708,Pakistan,240848,,,,,,,,,,,,,,4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200709,Pakistan,243599,,,,,,,,,,,,,,5058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200710,Pakistan,246351,,,,,,,,,,,,,,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200711,Pakistan,248856,,,,,,,,,,,,,,5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200712,Pakistan,251625,,,,,,,,,,,,,,5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200713,Pakistan,253604,,,,,,,,,,,,,,5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200714,Pakistan,255769,,,,,,,,,,,,,,5386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200715,Pakistan,257914,,,,,,,,,,,,,,5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200716,Pakistan,259999,,,,,,,,,,,,,,5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200717,Pakistan,261917,,,,,,,,,,,,,,5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200718,Pakistan,263496,,,,,,,,,,,,,,5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200719,Pakistan,265083,,,,,,,,,,,,,,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200720,Pakistan,266096,,,,,,,,,,,,,,5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200721,Pakistan,267428,,,,,,,,,,,,,,5677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200722,Pakistan,269191,,,,,,,,,,,,,,5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200723,Pakistan,270400,,,,,,,,,,,,,,5763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200724,Pakistan,271887,,,,,,,,,,,,,,5787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200725,Pakistan,273113,,,,,,,,,,,,,,5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200726,Pakistan,274289,,,,,,,,,,,,,,5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200727,Pakistan,275225,,,,,,,,,,,,,,5865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200728,Pakistan,276288,,,,,,,,,,,,,,5892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200729,Pakistan,277402,,,,,,,,,,,,,,5924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200730,Pakistan,278305,,,,,,,,,,,,,,5951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200731,Pakistan,279146,,,,,,,,,,,,,,5970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200801,Pakistan,279699,,,,,,,,,,,,,,5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200802,Pakistan,280029,,,,,,,,,,,,,,5984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200803,Pakistan,280461,,,,,,,,,,,,,,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200804,Pakistan,281136,,,,,,,,,,,,,,6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200805,Pakistan,281863,,,,,,,,,,,,,,6035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200806,Pakistan,282645,,,,,,,,,,,,,,6054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200807,Pakistan,283487,,,,,,,,,,,,,,6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200808,Pakistan,284121,,,,,,,,,,,,,,6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200809,Pakistan,284660,,,,,,,,,,,,,,6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200810,Pakistan,285191,,,,,,,,,,,,,,6112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200811,Pakistan,285921,,,,,,,,,,,,,,6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200812,Pakistan,286674,,,,,,,,,,,,,,6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200813,Pakistan,287300,,,,,,,,,,,,,,6153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200814,Pakistan,288047,,,,,,,,,,,,,,6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200815,Pakistan,288717,,,,,,,,,,,,,,6168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200816,Pakistan,289215,,,,,,,,,,,,,,6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200817,Pakistan,289832,,,,,,,,,,,,,,6190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200818,Pakistan,290445,,,,,,,,,,,,,,6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200819,Pakistan,290958,,,,,,,,,,,,,,6209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200820,Pakistan,291588,,,,,,,,,,,,,,6219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200821,Pakistan,292174,,,,,,,,,,,,,,6231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200822,Pakistan,292765,,,,,,,,,,,,,,6235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200823,Pakistan,293261,,,,,,,,,,,,,,6244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
